,Name,Category,Biz Lat,Biz Lng,Rating,Review Count,Price,Yelp ID,County
17247,Cameron's Restaurant & Inn,Seafood,37.4493323,-122.4297207,3,475,$$,iI84RRdcsYsdo6jEv2Tmmg,San Mateo
17250,Spicy Factory,"Korean,ChickenWings",37.59400833,-122.3842267,4,109,$$,DMfnZb0z8gFVWhXm9EqxlQ,San Mateo
17251,Ramen Saryo Hachi,Ramen,37.595704,-122.385347,3.5,113,$$,pE-1b_AjkY0M9MUTk_551g,San Mateo
17252,Lotus Falafel & Shawerma Millbrae,Mediterranean,37.60062,-122.38188,4.5,80,$,FZM5kbrd6iFYf3Rp8OhxGQ,San Mateo
17253,Little Lucca,Sandwiches,37.59415902,-122.384402,4,958,$$,P5zhjy5FsQNPkSM2PREEHQ,San Mateo
17254,La Matcha Cafe,Sandwiches,37.59577,-122.3835,4.5,37,Unavailable,XWUI0BwbhGnyl0RION9pJw,San Mateo
17256,Neal's Coffee Shop,"Breakfast&Brunch,American(Traditional),Diners",37.5951,-122.38537,4,281,$$,MAVVQzqftDE87rKlEtwaag,San Mateo
17257,Full House,Chinese,37.59491487,-122.3859839,3.5,102,$$,t8pRVsd4JStnU6PI5cqaSw,San Mateo
17258,Happy Chef Restaurant,Chinese,37.5939931,-122.3838591,3.5,93,$,ROyRGowBvQ-nOLVA9xdjfA,San Mateo
17259,Bay Watch Burlingame,"Breakfast&Brunch,American(Traditional)",37.59472025,-122.3853405,3.5,208,$$,SvrHJSRolcHMMXvKXGzKOA,San Mateo
17261,Cafe Royale,Sandwiches,37.6005899,-122.37541,4.5,6,$,Wq_XXtbuLWPBZ5CHmIZ2sQ,San Mateo
17262,Subway,"Sandwiches,FastFood",37.5958358,-122.3849685,3,35,$,F5KQrtg-NQ2lGtjeUFinnQ,San Mateo
17264,Mokutanya,Japanese,37.587033,-122.362957,4,1766,$$,43dXf3so671bwFKDNR68rw,San Mateo
17265,Fattoria E Mare,"Italian,Seafood",37.58870735,-122.3606061,4,350,$$,wddSHJU-mQpOBKB-jkW9qw,San Mateo
17266,"Kincaid's Fish, Chop & Steakhouse","Seafood,Steakhouses,American(Traditional)",37.59179787,-122.3429223,3.5,1042,$$$,kxw6_WG_iz1yDmy6AS81gA,San Mateo
17267,Young Can Wok,Chinese,37.5862353,-122.3648453,4.5,252,$$,AlBHFMLBvc-1N_Ovexr5xQ,San Mateo
17268,The Duo Entourage,"AsianFusion,Cajun/Creole,Taiwanese",37.58628,-122.36423,4,165,$$,UJLIzvzDV4et7s4ryByU0A,San Mateo
17269,Grand Harbor Dim Sum & Seafood,"DimSum,Cantonese,Seafood",37.59756,-122.36422,2.5,475,$$,H3wtZahJbMZmp04NlTWDnQ,San Mateo
17270,Leann's Cafe,"Diners,PanAsian,Burgers",37.589912,-122.349944,3.5,365,$$,RMep0Zj9dzQUUJX2mE_sVA,San Mateo
17271,New World Cafe,"Peruvian,Mediterranean,Breakfast&Brunch",37.596196,-122.367442,4.5,193,$$,7SNU2pzVhkqHG-DVP4X97w,San Mateo
17272,Rocca Ristorante,Italian,37.5859515,-122.364634,4,386,$$,Yp6OvPdimDThiXOS8u9d7A,San Mateo
17274,Maverick Jack's,"American(New),Burgers",37.587554,-122.362919,4,322,$$,f_zHRfyVszZA9948t5J07Q,San Mateo
17275,Benihana,"SushiBars,Teppanyaki",37.59815979,-122.3643799,2.5,1152,$$$,PEUAYMdXCNAL34Bz2gJWIA,San Mateo
17276,Bayroot Lebanese Restaurant,Lebanese,37.5871557,-122.3640208,4.5,55,$$,8HUempAcFnEfjmey-ViWig,San Mateo
17277,Waterfront Cafe,Cafes,37.590323,-122.34142,4.5,12,$,Nb7z1c8jcDozrE-T0OW3hQ,San Mateo
17278,Gabriel & Daniel's Mexican Grill,"Mexican,Burgers,Sandwiches",37.59013909,-122.352902,4.5,505,$$,SioMvuhMVOZ1-cr3t_b2Hw,San Mateo
17279,Yangon,"Chinese,Burmese",37.58717,-122.36419,4.5,178,$$,cIQu_DxZkmRA5gJNvrYoCA,San Mateo
17280,Elephant Bar Restaurant,"AsianFusion,American(New)",37.599942,-122.366882,3,1092,$$,LHN563H-gph4RL1E8G7iEw,San Mateo
17281,Hangar Steak,Steakhouses,37.60251,-122.370613,3.5,165,$$$,gi63dd6dUF92SY-X9AqX3A,San Mateo
17282,Fusion Izakaya,"Izakaya,SushiBars,Ramen",37.58643833,-122.3646783,4,78,$$,Oeo35Q-4KuQPWHyY5eyfTg,San Mateo
17284,Se Come Asi Taqueria,Mexican,37.5931486,-122.3636866,4,58,$,Y4BcuPd9jSmPX0de7EjGkg,San Mateo
17285,Mivan Mediterranean Cuisine,"Greek,Mediterranean,Turkish",37.58579,-122.3651693,4,175,$$,6N8CKxi-O4wtKg2YcjOBfQ,San Mateo
17286,HL Peninsula Pearl,DimSum,37.59955267,-122.3664979,3,113,$$,V159gk1QKElB29VPhFFaCw,San Mateo
17287,Mr. Teriyaki Sushi,"SushiBars,Japanese",37.59709,-122.36659,4,426,$$,1gw6dYs8QO-6sZSLosDmtg,San Mateo
17288,Lara Mediterranean,Mediterranean,37.5863275,-122.3642851,4.5,25,Unavailable,5GmVyJFqmjEeuejINRN2jg,San Mateo
17289,Munch Box,Cafes,37.59508213,-122.3663466,4.5,8,$,pxiXyQHBtKB3qmuvRwHggw,San Mateo
17290,Gigi's Cafe,"Cafes,Breakfast&Brunch,Sandwiches",37.59078,-122.34776,5,74,$,QYs9dIe3PvOdzmnVhOHqfA,San Mateo
17291,The Hanger Restaurant,American(Traditional),37.59209292,-122.3552182,2.5,2,Unavailable,3IHoII67BJThuD_gER9jCQ,San Mateo
17292,3SIXTY,American(New),37.59405518,-122.3652878,3,73,$$,9jPPFJM3nuzt8cUUJFhjhQ,San Mateo
17293,Fire | Vine Grill & Bar,American(New),37.59004,-122.34292,3.5,37,$$,d8r-9Mf6HZvbuTGXIKYiJQ,San Mateo
17294,Bulls Head Sushi,"Burgers,SushiBars,Breakfast&Brunch",37.601466,-122.37243,4,114,$$,ogOn0UVxVSckQyHh-kDemQ,San Mateo
17295,Royal Donut Cafe,"Donuts,Breakfast&Brunch,Cafes",37.5865312,-122.3641422,4.5,490,$,COpRpKgA66TBXL7tI3FsLg,San Mateo
17297,37 North Restaurant and Bar,"Gastropubs,American(New)",37.590575,-122.351046,4,167,$$,YqWGnVYeIcnDFAxQbLQjGQ,San Mateo
17298,Juban Yakiniku House,"Japanese,Barbeque",37.586146,-122.364845,3,134,$$,Aek7a_feI3mu3vR6VZ4OVw,San Mateo
17299,The Garden Grille and Bar,"American(Traditional),American(New)",37.5892868,-122.3495102,4,2,$$,amQMKav_-bAOy3DCpTCaqw,San Mateo
17302,Le Croissant Cafe,"Breakfast&Brunch,Bagels",37.586741,-122.364085,4,283,$,RjER2AusidIVBj2gw1vkig,San Mateo
17304,Joe's Cafe By The Bay,"Sandwiches,Breakfast&Brunch",37.60058972,-122.3695207,3.5,102,$,ML0xcTbtJATFiJJSjL1d9Q,San Mateo
17305,YAY Cafe,"Salad,Breakfast&Brunch,Sandwiches",37.58971405,-122.3406754,4.5,28,$,1NGBMhddZ8UrjAfzu5pY-A,San Mateo
17306,Village Host Pizza,"Pizza,Burgers",37.5860955,-122.3646085,3.5,264,$$,fETJOXJBMba0jjGcjlb1kA,San Mateo
17307,Aroma Cafe,"Cafes,Sandwiches,Breakfast&Brunch",37.595243,-122.363881,4,39,$,Qr3ku8OMz6XWtD-Cgcum4A,San Mateo
17309,Crystal Springs Pub and Grille,"Breakfast&Brunch,HotDogs",37.560182,-122.38523,4,2,Unavailable,1XuEEpDLfGpKRczM2Mjolw,San Mateo
17310,LimÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚ÂƒÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â³n Rotisserie,"Tapas/SmallPlates,Peruvian",37.57956,-122.3454031,4,1010,$$,McqNkwpeLNu191f-oWXEtg,San Mateo
17311,Hanabi Ramen & Japanese Curry,"Ramen,JapaneseCurry",37.58243,-122.35195,4,637,$$,0hG7KXS6jukP3u4H6xmPHg,San Mateo
17312,Barrelhouse,American(New),37.579886,-122.345865,4,511,$$,BHniOcXUN3RFAok1Nhhhhg,San Mateo
17313,Mingalaba,"Burmese,Chinese",37.57872772,-122.3463898,4,2060,$$,1f4iuVl6-xM_cWfxyNoxyQ,San Mateo
17314,Trapeze,"Italian,ModernEuropean,Desserts",37.57905,-122.34554,4,403,$$,SCaNytaJn6boNFFLyt0A5g,San Mateo
17316,Saltyard,"American(New),French,Italian",37.57962398,-122.3465152,4,80,$$,dqlvC1kkWjPzMob-QfVwhg,San Mateo
17317,Farm & Vine American Bistro,"American(Traditional),Sandwiches",37.5786387,-122.345329,3.5,214,$$,sWArpBvrbBDszuMZREMsag,San Mateo
17318,Shabu House,"Japanese,HotPot",37.58554,-122.36472,4,938,$$,6ImUJ5FhCWB003zsHZuBKQ,San Mateo
17319,Rasoi,"Indian,Pakistani",37.57716682,-122.3489355,4,466,$$,g_1Ie2NoR6AJ_p5Ymv8EeA,San Mateo
17320,Tuna Kahuna,"Poke,Hawaiian,Japanese",37.579314,-122.345865,4.5,132,$$,IqqSYgETq4Hmf3JdFwdarA,San Mateo
17321,Blue Line Pizza,"Pizza,Salad,Gluten-Free",37.5797348,-122.3456497,4,940,$$,Lr0ThGKRi6BxWCiry3Y4sw,San Mateo
17322,Sesame Korean Cuisine,Korean,37.585124,-122.365428,4,348,$$,CaB1ZOjBkYbCiEhEvoPzVA,San Mateo
17324,Centro Pizza,Pizza,37.5852663,-122.3656537,4.5,113,$$,2Dq3O8zbxISb_yUpYLxG3Q,San Mateo
17325,Mediterranean Kebab,"Turkish,Greek,Salad",37.5784,-122.3478,4,637,$$,y80Un4tAMeMPgRBxda07tw,San Mateo
17326,CafÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚ÂƒÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â© Figaro,Italian,37.5853849,-122.3655131,4,271,$$,J2VUWw-H6HmAqJopvfYbeg,San Mateo
17327,Asian Box,AsianFusion,37.5776062,-122.3480606,4,246,$$,G8jhNSEqlJsGUR2DCBfwbg,San Mateo
17328,Pizzeria Delfina,"Italian,Pizza,Salad",37.5772509,-122.3491877,3.5,503,$$,MSwM1pCCqHFR59wBKGBEAA,San Mateo
17329,Sixto's Cantina,Mexican,37.577287,-122.34928,3.5,566,$$,YBeF_EPg1zxYy1b72yigSQ,San Mateo
17330,Sisters Kitchen,American(Traditional),37.57913,-122.34565,5,1,Unavailable,EC0YfSOuzlQKr2pYJpkppA,San Mateo
17332,Sapore Italiano,Italian,37.576931,-122.3488464,3.5,727,$$,CxS3lYmJQD831vNJjKsrnA,San Mateo
17333,Broadway Prime,"Steakhouses,American(Traditional)",37.58541,-122.36562,3.5,1066,$$$,jUgf1ni96yRIyWf8nHqs0g,San Mateo
17334,Crepevine Restaurant,"Creperies,Breakfast&Brunch,American(New)",37.57842053,-122.3475405,4,1557,$$,IYq3h-9EgZKuq74bwikpUw,San Mateo
17335,Rangoon Ruby,"Burmese,AsianFusion",37.57875894,-122.3466103,3.5,217,$$,zr2olnnrUyvZj1Aeqe5VRg,San Mateo
17336,Flights,"American(New),Seafood",37.57969015,-122.3456083,3.5,492,$$,uKlzDG1-3pbUFVe_v30jmw,San Mateo
17337,Triple X Chicken,"ChickenShop,Sandwiches",37.57891,-122.34614,4,36,$,Raavw0w9Y9m69iE3u1mXtQ,San Mateo
17338,Il Fornaio,"Italian,Seafood,Pizza",37.579914,-122.347056,3.5,843,$$,qlDGuC1TIXynhl2OEE15fQ,San Mateo
17341,Fika Cafe,Cafes,37.57922,-122.34886,5,27,$$$,LQ5T45wJZ4fSR_SMAbPl0Q,San Mateo
17342,Tpumps,AsianFusion,37.57943796,-122.345903,4,488,$,-8oi7a2g_eeTRR5c7jxnRA,San Mateo
17343,Caffe Central,"Desserts,Sandwiches",37.57811,-122.34821,4.5,167,$$,fFTzTrRm0qnW1e3arUA4FQ,San Mateo
17344,Copenhagen Bakery & Cafe,"Bakeries,Delis,Desserts",37.579066,-122.346542,3.5,1200,$$,77FNuBovA3DB1DcsDZM25Q,San Mateo
17345,Alana's Cafe,Breakfast&Brunch,37.57774614,-122.3485339,4,771,$$,til4-ukJSc0JcDOSR5FBbQ,San Mateo
17346,MK Crepe Island,"Desserts,IceCream&FrozenYogurt,Creperies",37.57929,-122.34556,4.5,36,Unavailable,UjHbvW1ifcwReBcaAPd1JQ,San Mateo
17347,Coconut Bay,Thai,37.57823,-122.34381,3.5,541,$$,H6_SDzc_8BS0Dnd6FwV8rw,San Mateo
17348,I PrivÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚ÂƒÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â© Sushi Sake Spirits,"Japanese,SushiBars",37.57924705,-122.3460408,3.5,350,$$,xXoHlRLAfWWLGF6c_rWYxQ,San Mateo
17349,La Corneta Taqueria,Mexican,37.5792482,-122.3459116,3.5,555,$,MwNqp9fppFX2wF-ZJJWWKQ,San Mateo
17350,Christie's,Breakfast&Brunch,37.5792122,-122.344665,4,659,$$,EuyHn0yDT39cdCG69OqFEQ,San Mateo
17351,Broadway Grill,"American(Traditional),Steakhouses,Desserts",37.5849002,-122.3660121,3.5,540,$$,RJU3D-puVPW50IKo9pJ3kw,San Mateo
17352,Sakae Sushi,"Japanese,SushiBars",37.579157,-122.34459,4,600,$$$,sxC7gXBnlFVHWhFWkcT3LA,San Mateo
17353,Lemonade,American(New),37.5794306,-122.3460714,3.5,236,$$,S5VkcbiVOU5NLYVWuhm29g,San Mateo
17354,Tea Plus Noodle,"Chinese,Vietnamese,Noodles",37.578555,-122.344247,3.5,264,$$,#NAME?,San Mateo
17355,CJ's Gourmet Deli,Delis,37.57741435,-122.3475266,4,200,$,glDoDiJSgCpO40iZ7RBcQg,San Mateo
17356,Stacks,Breakfast&Brunch,37.58025529,-122.3470033,3.5,1065,$$,4swc53D1FaThJ5Hi68n3Sw,San Mateo
17357,Pizza My Heart,"Pizza,Italian",37.57709,-122.34765,3.5,192,$,WPLIw43Js9_ihGZeekfB2A,San Mateo
17358,Bonne Sante Broadway,"Sandwiches,Burgers,Salad",37.5845434,-122.3658225,4,615,$,fwmyjlDDRBKyosGUYEpgLQ,San Mateo
17359,Tomokazu Japanese Cuisine,"Japanese,SushiBars",37.57842,-122.3438313,3.5,346,$$,CnDOOikBhDSR29dbp5R65Q,San Mateo
17360,CafÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚ÂƒÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â© On Primrose,"American(New),Mediterranean,Breakfast&Brunch",37.57807248,-122.348673,4,198,$$,OsKTQn-UzPuKDK_8--WsOw,San Mateo
17362,Big Joe's Cafe,"American(Traditional),Breakfast&Brunch",37.585567,-122.364946,4,198,$$,Gk65MRnY3TWBPPi_YipqwA,San Mateo
17363,Que SeRaw SeRaw,Breakfast&Brunch,37.58451618,-122.3647758,4.5,263,$$,#NAME?,San Mateo
17364,Ike's Sandwiches,"Sandwiches,Vegan,Gluten-Free",37.57657404,-122.3468648,3.5,136,$$,cguDg7dv_DMCdGu3jhpGew,San Mateo
17365,Barracuda Japanese Restaurant,"SushiBars,Ramen",37.57824707,-122.3490448,3.5,387,$$,9mioVzd089__opItKo0wnA,San Mateo
17366,Five Guys,"Burgers,FastFood",37.576702,-122.3470425,3.5,311,$,g9UfALdFvEDbwJnJx7X-lA,San Mateo
17367,Narin Thai Cuisine,"Thai,Seafood",37.5774911,-122.3461829,3.5,143,$$,QFJ1DsviC-skyp5azW2VcA,San Mateo
17369,Blush Organic Frozen Yogurt,"IceCream&FrozenYogurt,Creperies",37.579681,-122.347554,4,337,$,IMBK0GEiZ1zsHQ2DJlRcdw,San Mateo
17370,Panda Express,"Chinese,FastFood",37.5768734,-122.3492283,3,87,$,HQ-g7RMwbaIgDSCDbWYGDA,San Mateo
17371,Cafe Capuchino,Cafes,37.58492661,-122.3652954,4.5,52,$,yMB2Kcu60whGb6F1da1u8g,San Mateo
17372,Bay Area Bagels,"Bagels,Delis,Sandwiches",37.57898331,-122.3454666,3.5,137,$,Hj8Sa9bSuS-Oj7GI04vZiA,San Mateo
17373,Sam's Italian Sandwich,"Delis,Sandwiches",37.57871389,-122.3436689,3.5,161,$,2ON8pAKPms0EK7OEbJfFow,San Mateo
17377,Baracuda Sushi,"SushiBars,Japanese",37.57824707,-122.3490448,2.5,11,$$,BWWZD980KcZemb1Ekss66Q,San Mateo
17378,Subway,"Sandwiches,FastFood",37.5798492,-122.333107,2,39,$,s5KmYIFg9VTWY7b5IiWJpw,San Mateo
17379,Hispanola,"Spanish,TapasBars",37.57823,-122.34381,1,1,Unavailable,44qWpbOyVsUaxMQJIakAQA,San Mateo
17380,Subway,"Sandwiches,FastFood",37.5854526,-122.3654535,2.5,24,$,f2uQJ0t_htdlz6PMzpVq8A,San Mateo
17383,Falafelle,"Vegan,MiddleEastern,Falafel",37.518876,-122.277297,5,559,$,HahGa2zjrNsZ-vEuYPBxcA,San Mateo
17384,Aji Limo Peruvian,Peruvian,37.51891,-122.2773,4,60,$$,5ySGhlwlNgbR1SpCiBJRwQ,San Mateo
17385,Spoon & Fork,Thai,37.516322,-122.2714368,4,10,Unavailable,wRQkNaBqUk3lWfaUd3flyA,San Mateo
17386,Iberia Restaurant,"Tapas/SmallPlates,Iberian,Spanish",37.52273051,-122.2788665,4,188,$$$,zig5nN3bR8zgq-oz8hoLzA,San Mateo
17387,SunRice Cafe,"Filipino,Breakfast&Brunch",37.51602,-122.27118,4.5,26,Unavailable,W8Ns-Onks-svoijxQua6_Q,San Mateo
17388,Dog Haus Biergarten Belmont,"Burgers,HotDogs",37.520156,-122.275904,4,272,$$,Oy2azkVyaHnKdyCGIgct2w,San Mateo
17389,Godfather's Burger Lounge,"Burgers,American(New)",37.5161166,-122.2710947,4,1537,$$,zBNZGTjQFBdIjHfhRcQ2wQ,San Mateo
17390,Taqueria El Metate,Mexican,37.52181,-122.26688,4,415,$,JkFwcwAda2cYUuD3Djtfxw,San Mateo
17391,The Iron Gate,"French,American(Traditional)",37.51756,-122.27305,4,457,$$$,20vWBsWzv7PSkJ02W7wa7w,San Mateo
17393,Waterdog Tavern,Gastropubs,37.51186224,-122.2931031,3.5,439,$$,WQNzE5LDhYi7_ecRP8rt_A,San Mateo
17394,Sumac Mediterranean Grill,"Mediterranean,Greek",37.51742303,-122.2720855,4,363,$$,Qwp4qfJGUdvxY6G9RDN9Zw,San Mateo
17395,Shalizaar,Persian/Iranian,37.527868,-122.285492,3.5,1024,$$,oxRbsOu1b9EGCEAZlQLe9g,San Mateo
17396,Sushi Monster,"SushiBars,Japanese",37.5195191,-122.2767801,4,447,$$,7-0e_nIlCLkHc6AJBvzUXQ,San Mateo
17398,Vivace Ristorante,Italian,37.51272,-122.29309,4,388,$$,xa0CaFLi7boI6Gd4fe_icA,San Mateo
17399,Peacock's Koriander Indian Cuisine,Indian,37.524122,-122.273756,3.5,443,$$,ev2CKLWLOrzCsCIEYD-EsQ,San Mateo
17400,Blue Sky CafÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚ÂƒÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â©,Chinese,37.51447,-122.268369,4,229,$,_N6SyCvNVyysgLg0I-8usQ,San Mateo
17401,China Village Seafood Restaurant,"DimSum,Seafood",37.52178013,-122.2746922,3.5,452,$$,UDTRB2JlOqYuixBZRFe4wg,San Mateo
17402,McGraw's Bar & Grill,American(Traditional),37.52146,-122.27762,4,225,$$,NROLiEUkOl6X9nXibIRvJQ,San Mateo
17403,Lorenzo's Sandwich Shop,Sandwiches,37.51275262,-122.2934087,4.5,417,$,yDTeK41t1Rysvob6Dji2_g,San Mateo
17404,Ryoshin Sushi,"SushiBars,Japanese",37.5143003,-122.2690305,4,201,$$,gFn2B0aP7wjdTjKhYbsd0Q,San Mateo
17405,The Van's Restaurant,"Steakhouses,American(Traditional),Sandwiches",37.52725,-122.2864,3.5,643,$$$,ZFzd3Lk0TE6-ObmqfzSyMA,San Mateo
17407,Mountain Mike's Pizza,Pizza,37.52663,-122.28469,4,67,Unavailable,ipRRZSqN3TIpWGKFopFurQ,San Mateo
17408,The Greedy Ant,"Delis,Sandwiches",37.5196149,-122.2770482,4.5,207,$$,eDwtrrh8xka3XzqjqkMIDQ,San Mateo
17409,Saucebelly,Barbeque,37.48539,-122.23851,5,2,Unavailable,PIrJlQCFbvF8llVy3AA0tg,San Mateo
17410,Whispers Cafe & Creperie,"Creperies,Breakfast&Brunch,Burgers",37.52663,-122.28469,3.5,600,$$,YfcyLU3fhHDF91OdGVwW3A,San Mateo
17411,Classic 101 Burgers & Shakes,"Burgers,IceCream&FrozenYogurt",37.52182,-122.27382,3.5,178,$,VAFxX142zu2sjVeBsWuHog,San Mateo
17412,Thai Tamarind Restaurant,Thai,37.51815,-122.27377,3.5,403,$$,Uj7IRZtMU3-L9zS-j3XOYQ,San Mateo
17413,St James Gate Bar and Restaurant,"American(Traditional),Breakfast&Brunch",37.5166757,-122.270162,3.5,250,$$,J_QD2jB5jPYD9UEq5f6dkw,San Mateo
17414,Gin Mon Restaurant,Chinese,37.5108849,-122.293079,3.5,233,$$,RVwa7v7BRJkYESo9fjVHSQ,San Mateo
17415,Wendy's,"FastFood,Burgers",37.52139,-122.27531,2.5,73,$,nvWZGxpKePmYh9VXxhdsfQ,San Mateo
17416,Toto's Pizzeria,"Pizza,Salad,Sandwiches",37.51867,-122.274172,4,261,$$,D_imt7PNy2N5c_MQP55BpQ,San Mateo
17417,Hobee's Restaurant,Breakfast&Brunch,37.52670026,-122.2677862,3.5,197,$$,_xM_tpF36IujA8C3LRO2uQ,San Mateo
17418,ECR Pub,"Burgers,Pizza",37.5214972,-122.2776568,5,2,Unavailable,DC_X8AUObSTRoZAHMR_Umg,San Mateo
17420,Village Host Pizza & Grill,"Pizza,American(Traditional)",37.51137422,-122.2935798,3.5,191,$$,EHHtGNkH_A7HD4Aemisfzg,San Mateo
17421,IHOP,"Breakfast&Brunch,American(Traditional),Burgers",37.52579,-122.282788,3,94,$$,M3_2knozS3hGnMkaUSkzkA,San Mateo
17422,Coyote's Mexican Cafe,Mexican,37.511697,-122.293609,3.5,156,$,JN5waZvKRDVSGdj2zEtl6A,San Mateo
17423,Panda Express,"Chinese,FastFood",37.51968681,-122.2754484,3,86,$,YlP5VnWGKpZyd4AfaSyuig,San Mateo
17424,Ikes Lair of Belmont,"Sandwiches,Delis",37.5101338,-122.2936288,3,60,$,0LGEyNYF8k4EL9QfgJw1FA,San Mateo
17425,Marvin Gardens,American(Traditional),37.51971436,-122.2740936,3,177,$$,lCu6UoXLerlNK58DijTVyg,San Mateo
17426,Sushi Lover,"Japanese,SushiBars",37.5236508,-122.2737477,3.5,172,$$,2Ja4IFblSCJvx6h7txfhfQ,San Mateo
17427,McDonald's,"Burgers,FastFood",37.524895,-122.2818262,2,112,$,uPkYTFWfUeca-KAgXzgzRA,San Mateo
17428,Mr. Pickle's Sandwich Shop,Sandwiches,37.51969395,-122.2765346,3.5,194,$,IwPgY3BwKkYlZkK_YzaJ5w,San Mateo
17429,Sushi Kuu,"Japanese,SushiBars",37.5119678,-122.2942301,3.5,145,$$,4DbN_4AuzV01XdXE2LEeHg,San Mateo
17431,Cafe Bliss,"Breakfast&Brunch,American(Traditional)",37.5120569,-122.2938366,3.5,221,$$,t4s7LGblmhygqyVE7khSHQ,San Mateo
17432,Which Wich - Belmont Village,Sandwiches,37.51979,-122.27581,3,165,$,T62_m0LtrDfjn4Hz3Yvzjw,San Mateo
17433,Yama Sushi Restaurant,"Japanese,SushiBars",37.51982996,-122.2763936,3,229,$$,XvqpVYMy8cfFy9y0Ui9Z3Q,San Mateo
17434,Avanti Pizza Belmont,"Pizza,Sandwiches,Gluten-Free",37.51241684,-122.2940903,3.5,96,$$,6AZJvZKchuCkRPIVGdZQwA,San Mateo
17435,Old County Deli,"Delis,Sandwiches,Breakfast&Brunch",37.51874,-122.27188,4,85,$,7ydgMsWtaoMAjdvyjKfEjA,San Mateo
17437,Little Belmont Cafe,"American(New),Breakfast&Brunch",37.521659,-122.267073,3.5,71,$,8XeJhWfzwcMQATA_AWKw1Q,San Mateo
17438,Shoreway Cafe,Delis,37.52435684,-122.2658234,3.5,9,$,BRllxXlx4aftVeQ7h3IGVg,San Mateo
17439,Subway,"Sandwiches,FastFood",37.5143427,-122.2690676,2.5,24,$,NqS3fhdrZpKI0SD85g1cPA,San Mateo
17440,Subway,"Sandwiches,FastFood",37.51048386,-122.2935411,2,38,$,0WJ6dFTHA9blsl7RjYOvBQ,San Mateo
17443,Osumo Poke,"Hawaiian,Japanese,Poke",37.55665,-121.95247,5,24,Unavailable,_-YupkSMXq1kttt3lffB1A,Alameda
17444,Jiangnan Delight,Chinese,37.55687,-121.9524,3,44,$,M_gMDgJcdmI_J0g9hvFvTQ,Alameda
17445,Daily Bagel Cafe,"Bagels,Breakfast&Brunch",37.55603335,-121.9519147,4.5,351,$,JAGWExBPp277j482Jdy32Q,Alameda
17446,Bijan Restaurant,"MiddleEastern,Persian/Iranian,Mediterranean",37.55692422,-121.9523976,3.5,472,$$,zB67kHe8rfgAWxVkQdylmw,Alameda
17447,Las Palmas Taqueria,"Mexican,Breakfast&Brunch",37.55661,-121.95248,4,119,$,WOZSlT-ktuzPD3pOpUMOTw,Alameda
17448,Jack in the Box,"FastFood,Burgers,Breakfast&Brunch",37.55696839,-121.9517371,2.5,49,$,3yCWho0qrtfKkfkAPEvATw,Alameda
17449,Subway,"Sandwiches,FastFood",37.55719453,-121.9516593,1.5,52,$,0T9tzyHCMeoHNG9gpk9aLQ,Alameda
17450,Spices Fremont,Szechuan,37.531368,-121.936132,3.5,378,$$,vkrt2AP-HgZcNS_wd_DObw,Alameda
17453,BURGERIM,"Burgers,Halal,ChickenWings",37.511368,-121.940979,3.5,38,$$,KnE3iFg7cVhbutdQjvMzEg,Alameda
17454,Cantaritos Restaurant & Bar,Mexican,37.5309,-121.93643,3.5,69,$$,kL1gGuzyB-NWu2_Fj3RfWQ,Alameda
17455,Yuki Japanese Restaurant,"Japanese,SushiBars",37.54176716,-121.9464473,3.5,432,$$,g1GIz2Lbx5u3y8ixd75Cog,Alameda
17456,Dash Coffee and Bakery,"Cafes,Bakeries",37.51073319,-121.9406127,4.5,47,$,mMprpHe8tp3QUEFq0EkQKw,Alameda
17457,Chipotle Mexican Grill,"Mexican,FastFood",37.51104648,-121.9407045,2.5,63,$,gZxh0GW3aEYv0_TWYd5Tjw,Alameda
17458,TogoÃƒÂƒÃ‚ÂƒÃƒÂ‚Ã‚Â¢ÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â€ÃƒÂƒÃ‚Â‚ÃƒÂ‚Ã‚Â™s Sandwiches,"Sandwiches,FastFood,Delis",37.51374758,-121.9423413,2.5,37,$$,6Ke9_WSBi1GzUQaw81S90A,Alameda
17459,Subway,"Sandwiches,FastFood",37.54132,-121.94663,2.5,30,$,Pvm7TtUa78A03Wbu4Janag,Alameda
17460,Panda Express,"Chinese,FastFood",37.51062,-121.94073,2.5,21,Unavailable,Uz7V1Fo0LZgjqtve9oG--w,Alameda
17461,Jack in the Box,"Burgers,FastFood,Breakfast&Brunch",37.5129759,-121.9426592,2.5,55,$,U_QkYrLDbrW8OecYNSvyfQ,Alameda
17462,EE Home Cooking,Chinese,37.52637,-121.91849,4.5,71,$$,vh82YTce1_YibwS72QOuVA,Alameda
17463,My Delights,"Taiwanese,Cafes",37.5305213,-121.9205244,4,117,$,8EQq4DiYLLuHArjCQMEpdg,Alameda
